iso3,gdp_pc_pp,pop,urbanization_rate,prepare_scaleup,ew,finance_pre,borrowing_ability,avg_prod_k,tau_tax,reconstruction_share_sigma_h,pov_rate_2.15,rho,max_increased_spending,shareable,income_elasticity_eta,average_aid_cost_pc,dk,dw,dk_tot,dw_tot,axfin,c,dS_reco,dW_long_term,dW_reco,dc_long_term,diversified_share,dk_pub,dk_reco,fa,gamma_SP,help_fee,help_needed,help_received,income_share,k,lambda_h,liquidity,n,v_ew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
EST,37711.81883494659,1348840.0,0.69609,0.3661017450190345,0.5575839205548966,0.8181818181818182,0.8257575757575757,0.2239238114723021,0.432297959175593,0.0914634387777981,0.003486593807,0.06,0.05,0.8,1.5,0.6008596124855521,13.624975091645295,2.1132387224301225e-06,18377911.40261484,2.850420918362646,0.03705939779475694,4525.418260193592,1.0430833277271656,2.0384282722233244e-06,7.481045020679794e-08,13.421871344228737,0.057031542226470576,12.378788016501574,451.7419389660401,0.00031758144357445857,0.06,0.6008596124855521,0.6008596124855521,0.6008596124855521,0.024000000000000004,20209.63393950338,0.0019054886614467516,245.93271157977276,0.02383526260165752,0.04001599019951883,15.476215849792142,20874938.986833632,0.00041038105103142683,0.8803815625140876,0.0003612919109332211
ETH,2381.16578430493,123379924.0,0.22661,0.5417738643394608,0.5874933870575137,0.8333333333333334,0.5083333333333333,0.4834511165692108,0.0682099720618094,0.1920802773614383,0.269846056657,0.06,0.05,0.8,1.5,0.10310777634085924,1.8092780907500365,2.0492430677576792e-05,223228593.3316046,2528.354539574693,0.02264398963771795,476.23315686098596,0.13278712535487897,1.5604763936378683e-05,4.887666741198108e-06,1.5945385786096749,0.012198857580374648,1.461751453254796,109.46770055462841,0.0005632822537784007,0.1,0.10310777634085924,0.10310777634085924,0.10310777634085924,0.04,985.0699285597959,0.002698262897358885,17.25552738729038,0.03972598019227264,0.12090578785694445,2.381101588410188,293780133.01432824,0.0009999730401406045,0.7598491805459061,0.0007598286951188368
FIN,49275.15377629659,5556106.0,0.85681,0.6963851362078851,0.9111164864944634,0.8333333333333334,0.8916666666666666,0.1999180459504058,0.4270221694909394,0.1135900136358301,0.000276208987,0.06,0.05,0.8,1.5,0.7825221651389015,9.399598855861152,9.609909759331734e-07,52225167.600643285,5.339367727328161,0.0620147774713875,4927.515377629659,1.0539037527984851,9.316321272802583e-07,2.935884865291509e-08,9.385802046451037,0.04488447112413002,8.33189829365255,686.4069351500633,0.0001555492095917095,0.09999999999999998,0.7825221651389015,0.7825221651389015,0.7825221651389015,0.019999999999999997,24647.67677277138,0.0009206433024791397,279.1676270821859,0.019929517925008963,0.03252917310256625,10.511417642284613,58402550.63080339,0.00021332084908360133,0.8942275129521148,0.00019075737233686222
FRA,45904.4112972518,67971311.0,0.81509,0.5654372974328619,0.8331997399350071,1.0,0.95,0.1766812468382362,0.4222249610395518,0.1233562616721951,0.001148958258,0.06,0.05,0.8,1.5,1.9724455464394648,27.783754099218562,3.2583632020546033e-06,1888498190.6255097,221.47521855780928,0.03479306432257914,14873.029260309584,2.669814203122391,3.0468570835323783e-06,2.115061185222247e-07,27.026268261441828,0.1481334058238623,24.356454058319436,2977.0057950729483,0.00043257697534680283,0.06480000000000001,1.9724455464394648,1.9724455464394648,1.9724455464394648,0.0648,84180.01076213177,0.002456176414878569,806.2703895521847,0.06459387326656432,0.12064426760033346,32.04653846286272,2178245232.332704,0.0006981145723740341,0.8669814411130828,0.0006052523780188837
GAB,13939.7868122861,2388992.0,0.90735,0.4267726317339799,0.2934889000307104,0.8333333333333334,0.5041666666666667,0.2729777731386862,0.0669335238055785,0.0767254438952848,0.024686419565,0.06,0.05,0.8,1.5,0.41639781792476394,17.51925982005011,1.3403272389753179e-05,41853371.55602115,32.02031051294123,0.00789636151872899,1951.5701537200534,0.6761374887660518,1.2275355726791538e-05,1.127916662961643e-06,16.85122432240599,0.009704489017700869,16.175086833639938,241.3657680257434,0.0006729833354379712,0.07,0.41639781792476394,0.41639781792476394,0.41639781792476394,0.027999999999999997,7149.190687875381,0.003976526088479687,76.62326857794513,0.027658511203691276,0.07307865280872093,22.0594683600914,52699893.43651148,0.0015824824767512846,0.7941832293540151,0.0012567810437824753
GBR,47587.1673459552,66971395.0,0.84398,0.642071262418551,0.892841058757993,0.8333333333333334,0.8500000000000001,0.2116697162815504,0.4259556113348766,0.1437678386473004,0.004993337475,0.06,0.05,0.8,1.5,1.8205864409696773,31.93763091050519,3.79746007603455e-06,2138907695.0716527,254.32119874883986,0.038294144346458794,14942.370546629934,2.5433465118924543,3.252986952454052e-06,5.44473123580498e-07,29.889373254879107,0.14212398211403496,27.346026742986652,3857.205167913743,0.00038028024874694577,0.06280000000000001,1.820586440969677,1.8205864409696773,1.8205864409696773,0.0628,70592.85952249533,0.0017851301488916727,761.1750383718703,0.06262559847724909,0.15085903711023696,39.42103273753587,2640081554.773446,0.0008283962869852678,0.8101672810843146,0.000671139567487196
GEO,17078.3409616702,3712502.0,0.60297,0.4799341211716937,0.3753251800319887,0.8333333333333334,0.6416666666666667,0.2604396764340878,0.3799882950747853,0.206975417124296,0.054850259814,0.06,0.05,0.8,1.5,1.3047819190525134,138.74737610931476,7.715759479246531e-05,515099911.3005833,286.44772498221704,0.0046718995943997674,2049.4009154004248,5.011383946031377,5.907922701367851e-05,1.8078367778786807e-05,115.04146401021917,0.05868353950585738,110.03008006418777,753.3317469547865,0.004539645421782546,0.060000000000000005,1.3047819190525134,1.3047819190525134,1.3047819190525134,0.023999999999999997,7869.004229542143,0.012499849390977383,79.36217926181381,0.022084368499526774,0.05465764997624701,172.20557243985616,639313532.0941108,0.010083272890870722,0.805707818530513,0.008124171804551309
GHA,5480.32998341512,33475870.0,0.5861500000000001,0.5975740580549966,0.6733557627182511,0.8333333333333334,0.475,0.4015998812071467,0.0456888604329873,0.3030168728483887,0.252085535489,0.06,0.05,0.8,1.5,0.15836186974530214,1.8987439946975102,7.054513677816253e-06,63562107.129774526,236.15598279179875,0.02101227547580322,1096.065996683024,0.19965819041099483,4.701437712301846e-06,2.353075965514407e-06,1.5230507174956076,0.006733033471826842,1.3233925270846132,316.9468066559273,0.00031989885511022215,0.1,0.15836186974530214,0.15836186974530214,0.15836186974530214,0.04000000000000001,2729.248807017623,0.0013118057126345671,43.09777399915036,0.039846888068338054,0.09429192427512759,2.8620495186667756,95809597.62045155,0.000522240362775247,0.6634210841963347,0.00034646526768344156
GIN,2699.1288547588897,13859341.0,0.37668,0.491227769978424,0.4747194246428278,0.6666666666666666,0.6666666666666666,0.5326179953434279,0.0758330870991964,0.1924341135772713,0.138200995171,0.06,0.05,0.8,1.5,0.17673451140140456,2.2627972756311245,2.1450112514292635e-05,31360879.05684275,297.28442382394906,0.0048919260418128245,809.738656427667,0.2098775427255873,1.6123240578041444e-05,5.326871936251191e-06,2.037235430415572,0.020139603067350104,1.8273578876899848,167.71446773657033,0.0008212082381781067,0.09999999999999999,0.17673451140140456,0.17673451140140456,0.17673451140140456,0.06,1520.2990952372043,0.004306496595951565,27.2234426109954,0.059591410472351086,0.18136008009585222,3.00791113611271,41687666.13308346,0.0011144007188872808,0.752281956891673,0.0008383435535660108
GMB,2113.61484432613,2705992.0,0.63852,0.5417738643394608,0.5874933870575137,0.8333333333333334,0.8333333333333334,0.5058967226596787,0.081704904290294,0.1898449506935509,0.172421335913,0.06,0.05,0.8,1.5,0.042097777795808304,0.5973323084864874,8.263337702694244e-06,1616376.4481059667,22.360525716789006,0.016635358248850644,634.084453297839,0.06512660273730433,6.835508895512842e-06,1.427828807181402e-06,0.5490583885715096,0.025017097544459604,0.4839317858342052,110.94860917816712,0.0003214432540849075,0.10000000000000002,0.042097777795808304,0.042097777795808304,0.042097777795808304,0.06000000000000001,1253.3871537341297,0.001865592562534127,29.73794323088557,0.059842543545248573,0.16145396288280997,0.8029606770043701,2172805.1682884097,0.00037989924188878076,0.7439122806299473,0.0002826117114430709
GRC,31704.42560993319,10426919.0,0.80357,0.5450174951544926,0.7755713147866197,0.8333333333333334,0.6666666666666667,0.1247032487295633,0.2892258227866024,0.2250036934135633,0.008064955208,0.06,0.05,0.8,1.5,28.76414334739286,412.4612731987603,9.338037901744764e-05,4300700286.280345,973.6696482042262,0.021162944062921584,7609.062146383968,31.453785117959512,7.111041714406575e-05,2.2269961873381888e-05,351.10974845693806,0.07004738075481601,319.6559633389785,4208.95895843707,0.005258560907925679,0.08,28.76414334739286,38.483143373081454,28.76414334739286,0.047999999999999994,61017.35298721284,0.013531556001930317,372.459932216048,0.04592309181542952,0.08334006923061431,527.1515241613986,5496566243.157446,0.01662706432997918,0.7824339953392158,0.01300958037446777
GTM,9162.05278751063,17357886.0,0.52666,0.50202975475267,0.6125539928753647,0.6666666666666666,0.5583333333333333,0.3252414222281725,0.1807043965501155,0.2202516762414956,0.095213027306,0.06,0.05,0.8,1.5,1.8940633685411965,35.34230147631888,5.6411798645878433e-05,613467640.0035747,979.1895699501123,0.01034226335614978,4581.026393755315,2.8364830137942785,4.5723853886283264e-05,1.0687944759595166e-05,30.394583347721635,0.10999433689531991,27.558100333927356,1472.109765526135,0.003112476941193066,0.1,1.8940633685411965,1.9058381402419453,1.8940633685411963,0.10000000000000002,14085.002956792832,0.014261851820451785,205.96308514798034,0.09855807099865364,0.2619107060454385,49.471961686249045,858728671.1462787,0.005399659097542789,0.7143905410595924,0.003857465384230944
HND,5709.12420809714,10432860.0,0.596,0.2604377998089767,0.5335129090244716,0.8333333333333334,0.6041666666666667,0.242592640152496,0.1212040757298387,0.2635086324654173,0.127429917407,0.06,0.05,0.8,1.5,3.4123608906682943,57.78908135839631,0.00023334317080621765,602905395.3407586,2434.4366329773557,0.010520156863247103,2854.56210404857,3.810053849824021,0.0001436771103808196,8.966606042539806e-05,46.371213408036596,0.06385273833737586,42.56115955821256,1219.00256028853,0.006954955569837555,0.10000000000000002,3.412360890668294,3.676608817122607,3.4123608906682943,0.1,11766.89491591404,0.018695405186599325,108.60630645329738,0.09668418662438916,0.23877199018060366,100.65823999302647,1050153325.6936462,0.0176311175451858,0.5741117802417357,0.010122232281517922
HRV,34302.348815210695,3855600.0,0.58219,0.4687164668184457,0.4877557045058928,0.6666666666666666,0.6333333333333333,0.2034149049016802,0.3163605431380921,0.1013407507342127,0.003139338613,0.06,0.05,0.8,1.5,5.036229903734656,91.14698390810537,1.67886390108401e-05,351426311.1560911,64.73027657019509,0.01714765109185135,6997.6791583029835,6.230223998220039,1.5362192925763682e-05,1.4264460850764149e-06,88.14030412991883,0.06699615749321224,81.91008013169878,1359.588274332853,0.0015827648555027827,0.068,5.036229903734656,5.131169791090297,5.036229903734656,0.04080000000000001,34401.01482084257,0.008903668762949877,303.85521498568323,0.0400704207770413,0.09603600103039582,106.6599263234115,411238011.93254536,0.00310940591555396,0.8545569742072746,0.0026571645107779924
HTI,2799.1125613458894,11584996.0,0.5882000000000001,0.3983119757086822,0.6205710009432347,0.5,0.5,0.1143319686014651,0.0924509639846764,0.2749771908200218,0.291921948523,0.06,0.05,0.8,1.5,5.308069985824736,66.02309081213488,0.0008200939642063335,764877242.9662193,9500.785294954518,0.012133623764121384,1399.5562806729447,4.387961175553155,0.00041517997618768,0.0004049139880186536,52.25620794691201,0.050901966068777206,47.86824677135884,1396.9337416010949,0.006525135750003261,0.1,5.308069985824736,5.900118965812701,5.308069985824736,0.09999999999999999,12241.163147916002,0.007827569218137546,33.161719327887305,0.09678912892582262,0.2587269899048498,121.44906072164089,1406986882.663967,0.043388416171175656,0.5436278421572863,0.023587151057758528
HUN,35356.7758131528,9643048.0,0.72552,0.6448860437011493,0.7762924710809507,0.8333333333333334,0.7083333333333334,0.2093766840969745,0.4838333264714051,0.0779590996969143,0.003514764117,0.06,0.05,0.8,1.5,0.8060512258572843,34.27969237183926,5.813754874832996e-06,330560718.96687984,56.06231731824857,0.016579807436476458,3677.1046845678916,1.9676014671901731,5.566452199767183e-06,2.4730267506581267e-07,33.574879883833674,0.05870742476947292,31.6072784166435,307.0641221279121,0.0007932680661943117,0.052000000000000005,0.8060512258572843,0.8060512258572843,0.8060512258572843,0.020799999999999996,17562.149770529417,0.00475960839716587,173.69242898945103,0.020443799815101384,0.04025032722515128,38.65144180013441,372717708.54790246,0.0010931834397002902,0.8868929792864818,0.0009695367177424344
IDN,12409.758854952,275501339.0,0.57934,0.7011917233988042,0.7309248779754527,0.6666666666666666,0.6333333333333333,0.1761408179006248,0.1613494632202141,0.3673305238751994,0.024729117009,0.06,0.05,0.8,1.5,5.244411595469295,33.15164418849247,3.360715057798243e-05,9133322363.981243,9258.814984208782,0.0134388155602653,4268.957046103488,5.346292879228908,2.2056534683513055e-05,1.1550615894469371e-05,26.320326240638227,0.05542390503740714,20.97403336140932,3096.6214975521116,0.0014060038756926914,0.0688,5.244411595469295,5.774894003421993,5.244411595469295,0.0688,24236.04645978169,0.0040286584669954936,189.49205728333888,0.06819233696356694,0.14180821267239643,46.45973255797869,12799718529.305025,0.0037438062335465416,0.7135565007207348,0.0026714172753859442
IND,7112.03939594585,1417173173.0,0.35872,0.7738320593043702,0.766967178241663,1.0,0.775,0.2680875156035308,0.127853480411843,0.3502587646077509,0.118991602614,0.06,0.05,0.8,1.5,1.4567582082955084,7.4600612440495615,1.8368017988343892e-05,10572198664.004045,26030.66233426239,0.00815765727133339,2275.852606702672,1.5359097987547705,1.2053779484435578e-05,6.314238503908313e-06,6.383019207565372,0.038248660536054274,4.847109408810602,1117.7961692957651,0.000762053351083204,0.064,1.4567582082955084,1.4567582082955084,1.4567582082955084,0.06400000000000002,8489.215178779097,0.0031126983480595856,94.05086260434102,0.06366994235366875,0.14834337370542355,11.016750819830971,15612643715.49021,0.0015490283737897971,0.6771562111236007,0.0010489341845184518
IRL,112445.42095391502,5127170.0,0.6418300000000001,0.5127947441090477,0.8874838915392584,0.8181818181818182,0.8340909090909091,0.274919206221943,0.3861346257837032,0.0497440488838275,0.00144305587,0.06,0.05,0.8,1.5,0.684145227355702,25.37072938940169,7.694262944109142e-07,130080042.60345867,3.9449794139148073,0.04314653022678185,22938.86587459866,1.2561730995843912,7.402635155673388e-07,2.9162778843575574e-08,25.364859686021326,0.082157035953167,24.108686586436935,1678.7718775435542,0.00016477425341077684,0.068,0.684145227355702,0.684145227355702,0.684145227355702,0.040799999999999996,83438.57160739819,0.0009886455204646612,808.8090771326789,0.0407188395920406,0.10116352551107458,29.0121347391451,148750146.8705026,0.00025801081531844257,0.8744868179303543,0.00022562705687944115
IRN,15461.079338719,88550570.0,0.76807,0.5945261939061661,0.436906467022161,0.8333333333333334,0.8333333333333334,0.1673617841863386,0.053209263651184,0.1617549203870036,0.009220822952,0.06,0.05,0.8,1.5,5.891838497138214,129.42465409150824,8.32457447002302e-05,11460626891.855886,7371.458143279863,0.020236685626633097,5256.766975164461,8.329443837899934,7.384954166240757e-05,9.396203037822623e-06,116.8190233107208,0.020147588094725,108.48957947282085,1894.4655025130742,0.00498950872526272,0.085,5.891838497138214,6.055285227549177,5.891838497138214,0.068,31409.60166456901,0.0242769950771904,253.16544145824562,0.06602072971156672,0.12645234119928556,160.03749904741545,14171411762.023096,0.010350991385616617,0.8087145504139793,0.008370997344757915
IRQ,9199.020693691233,44496122.0,0.71354,0.2611828188184946,0.5997007123556064,0.5,0.3666666666666666,0.4073304239369676,0.1168154716331102,0.0597420267099989,0.000887524669,0.06,0.05,0.8,1.5,0.6347668395534517,16.095467857338438,2.154775454279628e-05,716185901.4272099,958.7915149623177,0.0012733063037354284,1287.8628971167723,1.2770617562049411,2.0642622046820954e-05,9.051324959753286e-07,16.41095374290034,0.016487332998625235,15.1338919866954,64.74410128510976,0.0020361636957518347,0.07,0.6347668395534517,0.6347668395534517,0.6347668395534517,0.028000000000000004,3161.715456138044,0.01221698217451101,58.629520937714176,0.026944455967352496,0.056758669993532566,19.01141374369183,845934185.3317883,0.0020666780059240457,0.846621302041731,0.0017496936242764238
ISL,55567.43625384568,382003.0,0.93992,0.6291541148918254,0.6029074554510778,0.8181818181818182,0.7924242424242425,0.2088920584384275,0.4102682416512929,0.1403244096342698,0.0,0.06,0.05,0.8,1.5,8.412084555166073,157.74057833379217,1.3352766791396849e-05,60257374.14524361,5.100796972613971,0.07576467478051169,5556.743625384569,13.46687224758474,1.2263888943168858e-05,1.0888778482279907e-06,149.07259705131926,0.04266568647976867,135.60572480373452,923.5818247154754,0.0023966315639522987,0.09999999999999999,8.412084555166073,8.412084555166073,8.412084555166075,0.019999999999999997,26601.028621786787,0.013923327224768014,279.8603735164916,0.01900429221636233,0.027356008217643137,174.90483051387218,66814169.970790714,0.003147613823946529,0.9018651907460116,0.0028387233417283193
ISR,44393.30029743679,9557500.0,0.92763,0.3037350504261213,0.7978486816808547,0.7222222222222222,0.7694444444444445,0.2848230351273969,0.3198797477745335,0.0872837744310107,0.004967662373,0.06,0.05,0.8,1.5,1.1543823306522287,55.88636782679466,7.3726222354844705e-06,534133960.50459,70.46383701564282,0.04035235868485268,9056.233260677107,3.2715440166645853,7.090296440298192e-06,2.823257951862772e-07,54.27993872029681,0.06565370079491287,51.00839470363222,820.9068648558662,0.0012791437770096066,0.068,1.1543823306522287,1.1543823306522287,1.1543823306522287,0.0408,31796.000125574094,0.007674862662057639,421.6551347321987,0.04016779170898127,0.06627454328609406,68.96013939744194,659086532.2910513,0.0015533906903836027,0.8104155286679677,0.0012588919375751267
ITA,44292.191184356314,58940425.0,0.7165699999999999,0.6623002024068627,0.7794301766653018,0.8333333333333334,0.7,0.1434501066431165,0.3728156451184469,0.1823912245184091,0.008277917637,0.06,0.05,0.8,1.5,15.152936119176385,188.74727959578416,2.6582310343316628e-05,11124844876.969347,1566.772669116978,0.034207570073159325,9301.360148714826,17.843139011293836,2.1405158578661598e-05,5.1771517646550285e-06,172.1645711570844,0.08241338914154886,154.32143214579054,4133.216481950487,0.0021122043340658656,0.07,15.152936119176385,17.115290256457627,15.152936119176385,0.04200000000000001,64840.385039624176,0.008299177925969877,466.3462791414596,0.04113248657165432,0.09583067556317748,247.78982717807796,14604837724.552465,0.0055944359615605465,0.761723278737097,0.004261412103324623
JOR,9490.666715875366,11285869.0,0.91827,0.5705707672674138,0.7056089058662753,0.5,0.4333333333333333,0.3098295810740082,0.2103589662609795,0.0577285372172939,0.000408548828,0.06,0.05,0.8,1.5,0.24085532699597115,11.01229727098264,1.415435329528794e-05,124283344.38936758,159.744177070338,0.0027917155291352,1328.6933402225513,0.57361522102275,1.3454280027838928e-05,7.000732674490112e-07,10.950188679149566,0.028952286951638956,10.376573458126813,93.9215812950346,0.0009391358680088281,0.06999999999999999,0.24085532699597115,0.24085532699597115,0.24085532699597115,0.027999999999999997,4288.465083342606,0.0056348152080529686,54.87139935056026,0.027571024464551022,0.060463513761165,13.086849718570093,147696471.54646894,0.0013789178474341815,0.8414780873777676,0.0011603291529099834
JPN,41837.909997566494,125124989.0,0.91955,0.5890552972778644,0.7847495148207655,0.8333333333333334,0.8083333333333333,0.2106785735429563,0.4389803751976059,0.0735644320680868,0.007278878874,0.06,0.05,0.8,1.5,3.045993128368123,120.63155714849411,1.625831912631092e-05,15094022261.258198,2034.3220018381435,0.03930924659526089,12886.07627925048,8.201377446227095,1.5820333752521067e-05,4.379853737898516e-07,119.9587426036033,0.1460543283426469,111.75736515737619,1315.8445121855448,0.00280433920115961,0.06160000000000001,3.045993128368123,3.045993128368123,3.0459931283681225,0.0616,61164.62658042,0.01680787252386412,684.9648808288338,0.06039683280265503,0.11311846054947244,139.13314938839642,17409033786.758457,0.003325528196711765,0.8670224003321143,0.002883307439485162
KAZ,26093.294584983396,19621972.0,0.5799,0.4874772623375023,0.6738272052386438,1.0,0.7916666666666667,0.4992063423501769,0.2610296830380486,0.1247526242432823,0.000151407911,0.06,0.05,0.8,1.5,3.5851666975480114,44.63348967762221,1.2854956478009262e-05,875797084.716592,252.23959607271632,0.013373481509262672,3653.061241897676,4.840072550558592,1.1386798883647661e-05,1.468157594361601e-06,43.90541726176198,0.03606352499023355,39.06534471120339,326.7791539856701,0.0021766203964153955,0.07,3.5851666975480114,3.5851666975480114,3.5851666975480114,0.027999999999999997,7317.738041347184,0.01293967639269556,137.57038780134377,0.026952009474576454,0.06281336209620136,54.183117187433105,1063179608.3245311,0.0020765149839919146,0.8237527110746264,0.0017105348476504241
KEN,4881.531729286371,54027487.0,0.29002,0.6358429590097112,0.5578241153792867,0.6666666666666666,0.4833333333333333,0.442077796979773,0.0824785612014143,0.1668505748020347,0.361460557542,0.06,0.05,0.8,1.5,0.26478974596217547,4.411665509139765,1.681392814980383e-05,238351200.94339705,908.4142845324606,0.021435279681680557,1464.459518785911,0.3766487891707221,1.3979602724096513e-05,2.8343254257073186e-06,4.052225372276207,0.024044781681234136,3.6755765831054847,290.3340457120113,0.0007528175380398742,0.10000000000000002,0.26478974596217547,0.26478974596217547,0.26478974596217547,0.060000000000000005,3312.673761928189,0.004097698562379351,61.07786495302107,0.05964937077952499,0.17505287922804497,5.734603058523414,309826192.19453394,0.0011747548467459727,0.7693061689043413,0.0009037461505519509
KOR,45560.12503892752,51628117.0,0.81427,0.6918635585867663,0.9462272774829674,1.0,0.9416666666666668,0.202797209207779,0.3784681612466538,0.2051090135254299,0.002266651427,0.06,0.05,0.8,1.5,10.718934497314319,87.34312859830422,1.0682366588153625e-05,4509361262.419296,551.5104720500863,0.03731289990397469,14305.87926222324,12.720459467508032,9.512902846344542e-06,1.1694637418090838e-06,82.14872512078932,0.11816010907703506,69.42826565328129,4077.9731209772517,0.001533467762483988,0.06280000000000001,10.718934497314319,10.718934497314319,10.718934497314317,0.06280000000000001,70542.78171829243,0.008298400057837468,691.7727782422846,0.062106627175443296,0.10622656810954229,103.88308506849727,5363288070.2373295,0.0022801316936627673,0.8407829680906462,0.0019170958930353336
LAO,7947.658797321377,7529475.0,0.37592,0.5617039206533438,0.7068764904028856,0.3333333333333333,0.2291666666666666,0.2864886795282072,0.0912520118563962,0.1842538467170634,0.071383628289,0.06,0.05,0.8,1.5,7.295588097322605,99.47311967377345,0.00019719016039676401,748980367.7556853,1484.7383829534247,0.0170347189020075,2384.297639196414,8.592411844695956,0.00014833789353585833,4.8852266860905694e-05,89.73722657362987,0.023982005818703165,81.1448147289339,544.6587519430807,0.009830446421868658,0.10000000000000002,7.295588097322604,8.78685596271403,7.295588097322604,0.06,8322.484654971015,0.04883836866608639,84.52755888660454,0.05568624836383011,0.13198923102937352,139.71533014861816,1051983085.4707668,0.017579432347511803,0.7119699718560718,0.012516027953703697
LBN,12986.912832522998,5489739.0,0.89262,0.3565122472738893,0.532533392684082,0.5,0.25,0.1778802634087515,0.2461925878861273,0.1637752009813775,0.0,0.06,0.05,0.8,1.5,3.4210949985339214,58.3883365614492,4.899886745292011e-05,320536728.3665136,268.9909936121262,0.0020639399889808576,3116.8590798055197,3.6539843593464987,3.957040932006587e-05,9.428458132854241e-06,52.47975936547606,0.058292114242437396,48.82577500612955,1255.704803779792,0.00204092010942982,0.08,3.4210949985339214,4.54863070157046,3.4210949985339214,0.048,17522.23107879754,0.007108995891306634,142.19318718117998,0.047035486863690995,0.10817879688523549,72.51785177654055,398104079.09389395,0.005583917649384295,0.8051581111554351,0.004495936587425756
LBR,1460.92339035678,5302681.0,0.53065,0.5417738643394608,0.5874933870575137,0.6666666666666666,0.6666666666666666,0.2623024378712349,0.0894503039938927,0.2209748293859467,0.276177478999,0.06,0.05,0.8,1.5,0.29239186067107387,3.9784994084393324,0.00010256773746738284,21096713.221642487,543.8839926812791,0.012676948907548365,438.277017107034,0.31608165322545095,7.033561575964985e-05,3.2232121707732975e-05,3.4154328336728117,0.02409923409868321,3.099351180447361,221.41472953476318,0.001279266376104982,0.10000000000000002,0.29239186067107387,0.29239186067107387,0.29239186067107387,0.060000000000000005,1670.8842688003747,0.0038487378050067675,18.73061062236036,0.05937933438174012,0.18783419076816704,5.727326466486067,30370185.234632805,0.0039203468876539554,0.6946521089237458,0.0027232772332214635
LKA,12200.1373948947,22181000.0,0.1902599999999999,0.5388648938202181,0.7103604589213257,0.6666666666666666,0.3666666666666666,0.3473223975424335,0.1550440431934355,0.1573737909855021,0.009586125507,0.06,0.05,0.8,1.5,1.970615443005756,34.095999562347124,3.176118044121855e-05,756283366.2924216,704.4947433666687,0.033911242945162165,6100.06869744735,2.667066856866863,2.715348367667745e-05,4.607696764541103e-06,31.397249710647408,0.07587137698654353,28.73018285378054,1412.8833896990184,0.0019023261726095837,0.1,1.970615443005756,1.9805287842054935,1.970615443005756,0.10000000000000002,17563.130798963473,0.009747737030532855,280.53539603655594,0.0990814342782542,0.2705846363398784,42.79999492745989,949346687.4859879,0.003508156797100505,0.7966355982082511,0.002794722588666503
LSO,2240.3392510214594,2305825.0,0.29943,0.5611604077563926,0.5535284709605425,0.3333333333333333,0.2416666666666666,0.2171583394734142,0.2322748798130819,0.161688500795371,0.323999109936,0.06,0.05,0.8,1.5,0.18976577573290193,7.107856129232436,9.426078144927853e-05,16389472.359187383,217.3488663852827,0.011532117972764346,313.6474951430044,0.3399630471077743,7.643713732525184e-05,1.78236441240267e-05,6.298560574935429,0.04055476875095779,5.958597527827655,123.76967465563737,0.0013409193033017232,0.07,0.18976577573290193,0.1903989754961935,0.18976577573290193,0.028,1444.3262731864963,0.0042683056794627205,17.298489151950196,0.02736543554592019,0.08336361295324649,9.995435421664357,23047724.881159216,0.004461572244965597,0.7111102047467278,0.0031726695526098038
LTU,39955.24616298381,2831639.0,0.68465,0.3000856069005659,0.7972502168183648,0.8181818181818182,0.7924242424242425,0.2598650358328045,0.3202631346971138,0.0936555125660773,0.001894733336,0.06,0.05,0.8,1.5,0.6589812272623272,35.109124551148724,5.138205776112066e-06,99416366.33489022,14.549543865664194,0.028087704345258063,4794.629539558057,1.981190885066933,4.8850611725963334e-06,2.5314460351573255e-07,33.80215238063157,0.05185909814936483,31.82096149556464,365.93716084545883,0.0008703380529529706,0.060000000000000005,0.6589812272623271,0.6589812272623272,0.6589812272623272,0.024000000000000004,18450.46034835902,0.005222028317717823,225.14520255773078,0.023543461674090924,0.03988489681293,41.036679181606125,116201061.20112398,0.0010270661082705129,0.8555547196149752,0.0008787112562874224
LUX,117746.98959288398,653103.0,0.91881,0.5560322521748641,0.7615020140084537,0.8181818181818182,0.9090909090909092,0.2372362621786413,0.4182557417114149,0.0854849138941175,0.0,0.06,0.05,0.8,1.5,1.937798619124822,53.799205879067905,1.630858113526405e-06,35136422.75723688,1.0651183265184356,0.033844513363478344,12952.168855217242,2.541615964217911,1.4572703050421227e-06,1.735878084842823e-07,51.74180136114181,0.047180000458882106,49.200185396923885,1900.1094800967237,0.00026641193389781475,0.055,1.9377986191248215,1.937798619124822,1.937798619124822,0.022000000000000006,54596.075390296464,0.0014846093888533302,343.0652327102444,0.021871948880694197,0.05762372509003237,65.89324526857915,43035076.16464485,0.0005596172394420298,0.8164601039117705,0.0004569051494656578
LVA,32992.3823633129,1879383.0,0.6854,0.245306406115846,0.671589012271618,0.8181818181818182,0.7757575757575758,0.1343388801775949,0.31847428831795,0.1197209121885905,0.004550118181,0.06,0.05,0.8,1.5,2.4396839649228195,59.106026999468064,1.152563672291877e-05,111082862.34034128,21.661085721229245,0.023572042057693726,3629.1620599644184,3.0300348505626893,1.051911516496753e-05,1.006521557951239e-06,55.05983438181098,0.04405308500582378,52.0297995312483,766.5314240831594,0.0008762138756058038,0.055,2.4396839649228195,2.4396839649228195,2.4396839649228195,0.022,27014.979246266572,0.004080162383933045,179.12202212238537,0.021545410086231783,0.0357323887195169,69.069361650321,129807784.10646524,0.002093494216020157,0.8557488528517966,0.0017915052738111206
